,Usuario,rating,id_food,nutriscore_grade
9884,4,4,22849,c
9885,4,1,23677,b
9886,4,3,3950,e
9887,4,3,12863,d
9888,4,4,34001,c
9889,4,1,45809,b
9890,4,3,37612,d
9891,4,1,23551,b
9892,4,3,4630,d
9893,4,3,30526,d
9894,4,3,10373,e
9895,4,3,50680,e
9896,4,3,50996,d
9897,4,4,46495,c
9898,4,4,46784,c
9899,4,1,27417,a
9900,4,3,20883,d
9901,4,1,3582,a
9902,4,4,27471,c
9903,4,4,47310,c
9904,4,4,17696,c
9905,4,4,4423,c
9906,4,4,25424,c
9907,4,3,24801,d
9908,4,1,47390,a
9909,4,1,50913,a
9910,4,1,24839,a
9911,4,1,15215,a
9912,4,4,31242,c
9913,4,3,34207,d
9914,4,3,46510,e
9915,4,4,23460,c
9916,4,1,45888,a
9917,4,3,42269,d
9918,4,1,50940,a
9919,4,3,13959,e
9920,4,1,26649,a
9921,4,1,47688,a
9922,4,3,41532,e
9923,4,4,40169,c
9924,4,3,5775,d
9925,4,4,46072,c
9926,4,4,18280,c
9927,4,3,18138,e
9928,4,4,23417,c
9929,4,4,27474,c
9930,4,3,50987,d
9931,4,3,15923,d
9932,4,4,12406,c
9933,4,3,24508,d
9934,4,3,25254,e
9935,4,1,32224,b
9936,4,4,23236,c
9937,4,3,44303,e
9938,4,4,50733,c
9939,4,3,21640,d
9940,4,4,16598,c
9941,4,3,45154,e
9942,4,3,40441,d
9943,4,3,41749,d
9944,4,1,25515,a
9945,4,3,4410,d
9946,4,1,45821,a
9947,4,4,45732,c
9948,4,1,31259,b
9949,4,1,17186,a
9950,4,1,37656,a
9951,4,3,34271,d
9952,4,1,5416,a
9953,4,1,24273,b
9954,4,3,16434,d
9955,4,1,28776,a
9956,4,3,37044,d
9957,4,3,21339,d
9958,4,1,44301,a
9959,4,1,16863,b
9960,4,3,33378,e
9961,4,4,41423,c
9962,4,1,14746,a
9963,4,1,22355,b
9964,4,1,49814,b
9965,4,3,12977,d
9966,4,1,19396,a
9967,4,1,37520,a
9968,4,3,13957,d
9969,4,1,42464,b
9970,4,3,2011,d
9971,4,1,5840,a
9972,4,3,32535,d
9973,4,4,27911,c
9974,4,1,37139,a
9975,4,1,36221,b
9976,4,1,43057,b
9977,4,3,44031,e
9978,4,4,14776,c
9979,4,1,16023,a
9980,4,4,18705,c
9981,4,1,47143,a
9982,4,3,36383,e
9983,4,3,28687,e
9984,4,4,28965,c
9985,4,3,24776,d
9986,4,3,40841,d
9987,4,4,46293,c
9988,4,1,45771,a
9989,4,3,26712,d
9990,4,3,22752,d
9991,4,1,48932,b
9992,4,3,3477,d
9993,4,1,3585,b
9994,4,3,24329,d
9995,4,4,19851,c
9996,4,4,36854,c
9997,4,3,45948,e
9998,4,1,47754,b
9999,4,1,26260,b
10000,4,3,42950,d
10001,4,3,5318,d
10002,4,3,27585,d
10003,4,3,25103,d
10004,4,1,26143,a
10005,4,1,45632,a
10006,4,3,36726,d
10007,4,1,17161,a
10008,4,1,26578,a
10009,4,3,23028,d
10010,4,4,5425,c
10011,4,1,46650,a
10012,4,3,45136,e
10013,4,4,43384,c
10014,4,1,34915,a
10015,4,1,48433,b
10016,4,4,51091,c
10017,4,4,46007,c
10018,4,3,22547,d
10019,4,3,5303,e
10020,4,4,3730,c
10021,4,3,16247,d
10022,4,1,21791,a
10023,4,3,37265,e
10024,4,4,34260,c
10025,4,1,36684,b
10026,4,1,25287,b
10027,4,3,30706,d
10028,4,1,37458,a
10029,4,4,15389,c
10030,4,1,51393,a
10031,4,3,51026,d
10032,4,3,4344,e
10033,4,3,10836,e
10034,4,3,49875,d
10035,4,3,625,e
10036,4,3,41700,d
10037,4,3,5387,e
10038,4,3,3914,d
10039,4,1,33175,b
10040,4,3,25696,d
10041,4,3,49181,d
10042,4,3,3829,d
10043,4,1,22817,a
10044,4,3,51275,e
10045,4,3,31066,e
10046,4,3,36094,e
10047,4,1,34470,a
10048,4,1,35249,b
10049,4,3,25323,d
10050,4,1,49946,b
10051,4,3,510,e
10052,4,3,20992,e
10053,4,3,16317,d
10054,4,1,50557,b
10055,4,3,49329,d
10056,4,3,49331,d
10057,4,3,29250,d
10058,4,1,49967,b
10059,4,3,49820,e
10060,4,3,15557,d
10061,4,3,32460,d
10062,4,1,38458,b
10063,4,3,23688,d
10064,4,1,39421,a
10065,4,4,19188,c
10066,4,4,5855,c
10067,4,1,4338,a
10068,4,3,28027,d
10069,4,1,22297,a
10070,4,3,34144,d
10071,4,1,50532,b
10072,4,3,24345,d
10073,4,4,47620,c
10074,4,1,45439,a
10075,4,4,36660,c
10076,4,1,31833,a
10077,4,3,25839,e
10078,4,4,50137,c
10079,4,1,26239,b
10080,4,4,45099,c
10081,4,3,35568,d
10082,4,3,47877,d
10083,4,4,13063,c
10084,4,3,39772,e
10085,4,3,34315,e
10086,4,1,6843,b
10087,4,4,9144,c
10088,4,3,26870,e
10089,4,1,35618,b
10090,4,4,44632,c
10091,4,3,5301,e
10092,4,3,16259,e
10093,4,3,24058,e
10094,4,1,17860,b
10095,4,4,20115,c
10096,4,4,34510,c
10097,4,4,26966,c
10098,4,4,33241,c
10099,4,3,48877,d
10100,5,4,21316,a
10101,5,3,49529,e
10102,5,4,45011,c
10103,5,4,50557,b
10104,5,3,21810,d
10105,5,4,23565,c
10106,5,4,28340,c
10107,5,3,35431,e
10108,5,3,3260,d
10109,5,4,50980,c
10110,5,3,2300,d
10111,5,4,24504,c
10112,5,4,28730,c
10113,5,4,31911,a
10114,5,3,9683,e
10115,5,3,21448,d
10116,5,4,35292,b
10117,5,4,12304,c
10118,5,3,5651,e
10119,5,4,27116,c
10120,5,3,46484,e
10121,5,3,23443,d
10122,5,4,38324,b
10123,5,4,33176,c
10124,5,4,47147,b
10125,5,3,34504,d
10126,5,4,33794,c
10127,5,3,38875,e
10128,5,3,6201,d
10129,5,4,25067,b
10130,5,3,15128,d
10131,5,3,39761,e
10132,5,4,46235,a
10133,5,3,35943,d
10134,5,3,38186,e
10135,5,4,20066,b
10136,5,4,25134,a
10137,5,3,28795,e
10138,5,3,29968,d
10139,5,4,45639,c
10140,5,4,44951,a
10141,5,4,45960,b
10142,5,4,18064,b
10143,5,3,5925,d
10144,5,4,11351,b
10145,5,3,25800,e
10146,5,4,43290,c
10147,5,3,35519,d
10148,5,4,25515,a
10149,5,3,45345,e
10150,5,3,25508,d
10151,5,4,42283,a
10152,5,3,28766,d
10153,5,4,20859,c
10154,5,4,48932,b
10155,5,4,39116,a
10156,5,4,23535,a
10157,5,3,42269,d
10158,5,4,51129,a
10159,5,4,23293,a
10160,5,4,50130,c
10161,5,4,35550,a
10162,5,3,31846,d
10163,5,3,37182,d
10164,5,3,20702,d
10165,5,4,37518,a
10166,5,4,45565,c
10167,5,3,38490,e
10168,5,3,26029,e
10169,5,4,41337,a
10170,5,4,27581,c
10171,5,4,17008,a
10172,5,3,33788,e
10173,5,4,34417,a
10174,5,4,14969,c
10175,5,4,11906,c
10176,5,4,33474,c
10177,5,4,21804,a
10178,5,4,4551,b
10179,5,4,48651,c
10180,5,3,18344,d
10181,5,3,42050,d
10182,5,4,21416,b
10183,5,3,3959,d
10184,5,4,46491,c
10185,5,4,33635,a
10186,5,3,3704,d
10187,5,4,22367,b
10188,5,4,25364,c
10189,5,3,47684,e
10190,5,4,26176,b
10191,5,3,47122,d
10192,5,3,25084,d
10193,5,3,3889,e
10194,5,4,37066,a
10195,5,3,43599,e
10196,5,4,20446,c
10197,5,4,30653,c
10198,5,4,4598,a
10199,5,4,51018,c
10200,5,4,30707,a
10201,5,3,46481,d
10202,5,3,30980,d
10203,5,3,49128,d
10204,5,3,26277,d
10205,5,4,16910,c
10206,5,4,45717,c
10207,5,4,26960,a
10208,5,4,27912,b
10209,5,4,1885,c
10210,5,4,51132,c
10211,5,4,38955,b
10212,5,4,4588,c
10213,5,4,51472,c
10214,5,4,22813,a
10215,5,3,32967,d
10216,5,4,49652,b
10217,5,3,18238,d
10218,5,4,16565,b
10219,5,4,5391,b
10220,5,4,22747,a
10221,5,4,30879,c
10222,5,4,8884,c
10223,5,3,47204,d
10224,5,3,39502,d
10225,5,4,39653,c
10226,5,4,41467,b
10227,5,4,30043,a
10228,5,3,33412,e
10229,5,3,7625,e
10230,5,4,47059,c
10231,5,3,15832,e
10232,5,3,51459,d
10233,5,3,51777,d
10234,5,4,45020,b
10235,5,3,11889,d
10236,5,3,50222,e
10237,5,4,37439,c
10238,5,4,12303,c
10239,5,4,22543,b
10240,5,4,24227,a
10241,5,4,14218,c
10242,5,4,20468,b
10243,5,4,28238,b
10244,5,3,50105,d
10245,5,3,46532,e
10246,5,3,12745,e
10247,5,4,24,a
10248,5,3,13457,d
10249,5,4,4362,a
10250,5,3,7039,e
10251,5,4,29141,b
10252,5,4,36160,a
10253,5,4,39074,c
10254,5,4,49967,b
10255,5,3,20101,e
10256,5,3,18017,e
10257,5,4,51045,a
10258,5,3,35567,d
10259,5,3,47196,d
10260,5,4,32775,a
10261,5,3,33438,e
10262,5,3,36182,d
10263,5,4,31101,a
10264,5,4,14205,c
10265,5,4,17818,b
10266,5,4,35621,b
10267,5,3,3941,e
10268,5,4,46626,a
10269,5,4,30700,a
10270,5,4,34883,a
10271,5,4,39242,c
10272,5,3,31847,d
10273,5,3,10025,d
10274,5,4,39615,c
10275,5,4,15378,a
10276,5,3,20991,d
10277,5,4,35686,c
10278,5,4,39329,c
10279,5,3,20582,e
10280,5,4,51043,a
10281,5,4,169,c
10282,5,4,30514,b
10283,5,3,50209,e
10284,5,3,51307,d
10285,5,3,19461,e
10286,5,4,26657,a
10287,5,4,49041,c
10288,5,3,26766,d
10289,5,4,5277,c
10290,5,4,51405,a
10291,5,3,37208,d
10292,5,4,23346,c
10293,5,4,24002,c
10294,5,3,38209,e
10295,5,3,17105,d
10296,5,4,4878,a
10297,5,3,43648,d
10298,5,4,47894,c
10299,5,4,24478,a
10300,5,3,46231,d
10301,5,4,31451,b
10302,5,3,25920,d
10303,5,4,21605,a
10304,5,4,23892,c
10305,5,4,47688,a
10306,5,4,18811,c
10307,5,4,47308,c
10308,5,4,35988,a
10309,5,4,21112,c
10310,5,4,27350,c
10311,5,4,46204,c
10312,5,4,39192,b
10313,5,4,19502,a
10314,5,4,7120,c
10315,5,3,24750,d
10316,5,4,14776,c
10317,5,3,46489,d
10318,5,4,4640,c
10319,5,4,7783,c
10320,5,4,38934,c
10321,5,3,48575,d
10322,5,4,49603,c
10323,5,3,4107,d
10324,5,4,21308,c
10325,5,4,49498,c
10326,5,3,22456,e
10327,5,3,22533,e
10328,5,3,17507,d
10329,5,3,19902,d
10330,5,3,24454,d
10331,5,4,919,a
10332,5,4,45930,b
10333,5,3,22180,d
10334,5,4,27938,c
10335,5,4,32571,b
10336,5,4,49560,c
10337,5,4,29500,a
10338,5,4,42324,a
10339,5,3,19839,d
10340,5,4,46611,a
10341,5,4,45892,b
10342,5,3,5075,d
10343,5,4,18796,a
10344,5,3,24464,d
10345,5,3,4558,d
10346,5,4,3345,a
10347,5,4,5689,c
10348,5,4,32141,c
10349,5,4,44263,a
10350,5,4,28244,c
10351,5,4,26338,b
10352,5,3,33097,e
10353,5,4,45588,c
10354,5,3,15980,d
10355,5,4,22748,a
10356,5,4,30182,a
10357,5,4,3736,a
10358,5,3,15203,d
10359,5,4,48552,c
10360,5,3,39833,d
10361,5,4,16706,c
10362,5,3,5704,e
10363,5,4,16063,c
10364,5,3,41096,d
10365,5,4,32550,c
10366,5,3,52094,d
10367,5,4,24537,c
10368,5,3,32143,d
10369,5,3,39031,e
10370,5,3,31617,d
10371,5,4,36416,a
10372,5,4,35619,b
10373,5,3,36249,d
10374,5,3,28156,d
10375,5,3,46730,d
10376,5,4,28859,a
10377,5,4,17400,c
10378,5,3,25211,e
10379,5,3,18829,d
10380,5,3,32602,e
10381,5,3,26003,d
10382,5,4,47591,c
10383,5,4,49105,a
10384,5,3,2487,e
10385,5,4,18079,b
10386,5,3,29782,d
10387,5,3,48859,d
10388,5,4,32190,b
10389,5,3,46485,e
10390,5,3,26030,d
10391,5,3,42426,d
10392,5,4,33313,b
10393,5,3,37185,e
10394,5,4,36454,c
10395,5,3,45186,d
10396,5,4,19972,c
10397,5,3,18297,d
10398,5,4,39311,a
10399,5,3,50050,d
10400,5,3,28480,d
10401,5,3,46542,d
10402,5,4,36187,a
10403,5,3,6195,e
10404,5,3,45731,e
10405,5,3,18757,e
10406,5,4,20870,a
10407,5,3,49084,d
10408,5,3,4301,d
10409,5,4,49599,a
10410,5,4,34780,b
10411,5,4,40428,c
10412,5,3,39817,d
10413,5,3,2649,d
10414,5,4,49584,b
10415,5,3,34183,e
10416,5,3,16714,d
10417,5,4,32206,a
10418,5,4,46203,c
10419,5,4,45096,b
10420,5,4,29139,b
10421,5,3,30924,e
10422,5,3,29050,e
10423,5,4,43111,a
10424,5,3,4595,d
10425,5,4,24102,a
10426,5,3,48915,d
10427,5,3,36945,d
10428,5,3,21021,d
10429,5,4,17379,c
10430,5,4,51484,b
10431,5,4,26378,c
10432,5,3,49444,d
10433,5,4,41336,a
10434,5,3,6053,d
10435,5,4,40785,a
10436,5,3,45371,d
10437,5,4,4962,b
10438,5,4,26240,c
10439,5,3,35999,d
10440,5,3,28528,d
10441,5,4,33953,c
10442,5,4,18511,c
10443,5,3,23982,d
10444,5,4,2320,a
10445,5,4,38336,c
10446,5,4,29570,c
10447,5,4,11386,b
10448,5,4,15383,c
10449,5,3,13958,d
10450,5,4,29530,c
10451,5,4,9324,b
10452,5,3,36237,d
10453,5,3,9322,d
10454,5,4,40565,a
10455,5,4,21196,c
10456,5,4,46802,c
10457,5,3,23990,d
10458,5,4,43581,b
10459,5,4,41673,a
10460,5,4,28776,a
10461,5,4,27078,b
10462,5,3,15910,d
10463,5,4,28937,c
10464,5,4,39924,c
10465,5,4,38790,c
10466,5,4,44855,a
10467,5,4,51180,b
10468,5,4,50128,a
10469,5,4,30219,b
10470,5,4,21466,a
10471,5,3,48905,d
10472,5,4,17067,a
10473,5,4,16834,c
10474,5,4,14943,a
10475,5,3,31523,d
10476,5,4,51091,c
10477,5,4,26608,c
10478,5,4,3943,b
10479,5,4,30064,a
10480,5,4,30062,a
10481,5,4,45623,b
10482,5,4,31290,c
10483,5,4,9309,c
10484,5,4,3628,c
10485,5,3,29104,e
10486,5,3,28685,d
10487,5,3,31039,d
10488,5,4,45471,c
10489,5,4,20932,b
10490,5,3,50216,e
10491,5,4,1903,c
10492,5,3,18432,e
10493,5,4,1896,b
10494,5,3,40850,d
10495,5,4,36211,b
10496,5,4,26861,a
10497,5,3,29097,d
10498,5,3,13002,d
10499,5,3,48877,d
10500,5,3,12021,d
10501,5,3,35974,d
10502,5,3,5703,d
10503,5,4,11914,b
10504,5,3,23798,d
10505,5,4,46200,c
10506,5,4,39317,c
10507,5,4,36358,c
10508,5,4,41242,c
10509,5,3,14349,d
10510,5,3,47535,d
10511,5,4,27367,c
10512,5,3,27894,d
10513,5,3,38776,e
10514,5,3,22369,d
10515,5,4,32320,a
10516,5,4,42055,c
10517,5,4,32125,c
10518,5,4,11821,c
10519,5,4,50733,c
10520,5,3,50966,e
10521,5,4,32388,c
10522,5,3,5727,d
10523,5,3,34306,e
10524,5,4,28236,c
10525,5,4,3813,a
10526,5,3,39834,d
10527,5,3,15983,d
10528,5,3,49769,e
10529,5,4,18174,b
10530,5,4,17584,c
10531,5,3,36496,d
10532,5,3,47220,e
10533,5,4,17742,b
10534,5,3,32968,e
10535,5,4,49869,a
10536,5,3,47974,d
10537,5,3,50769,d
10538,5,3,29379,d
10539,5,4,22355,b
10540,5,4,47566,c
10541,5,4,16995,c
10542,5,4,17559,c
10543,5,4,25343,a
10544,5,3,35830,d
10545,5,4,38964,c
10546,5,4,36991,a
10547,5,3,15309,d
10548,5,3,14997,e
10549,5,4,46391,c
10550,5,3,42792,d
10551,5,3,4098,d
10552,5,3,37215,d
10553,5,3,27165,e
10554,5,3,23374,d
10555,5,3,30464,d
10556,5,4,43705,a
10557,5,4,21726,b
10558,5,3,46720,d
10559,5,3,34434,e
10560,5,4,30120,c
10561,5,3,33614,d
10562,5,4,32484,a
10563,5,4,19443,a
10564,5,4,51398,a
10565,5,3,32101,d
10566,5,3,49679,d
10567,5,3,29993,d
10568,5,4,18063,c
10569,5,4,17156,b
10570,5,3,49398,e
10571,5,4,51577,b
10572,5,4,1061,a
10573,5,4,27760,c
10574,5,4,49457,b
10575,5,4,40738,b
10576,5,3,50855,e
10577,5,4,6623,c
10578,5,4,46942,c
10579,5,3,37183,e
10580,5,3,32161,d
10581,5,3,25937,d
10582,5,4,31861,a
10583,5,4,2480,a
10584,5,4,16214,b
10585,5,3,16813,d
10586,5,4,16128,a
10587,5,4,22799,c
10588,5,4,18738,c
10589,5,4,42412,b
10590,5,4,21432,a
10591,5,4,43195,c
10592,5,3,33279,d
10593,5,3,17889,d
10594,5,4,22991,a
10595,5,3,25430,d
10596,5,4,37587,c
10597,5,3,34604,e
10598,5,4,21314,b
10599,5,4,21736,c
10600,5,4,49205,c
10601,5,4,17696,c
10602,5,4,20414,c
10603,5,3,46814,e
10604,5,4,11363,b
10605,5,4,30079,b
10606,5,3,12865,e
10607,5,3,2746,d
10608,5,3,21560,d
10609,5,4,40218,b
10610,5,4,45475,a
10611,5,3,20113,d
10612,5,3,4017,d
10613,5,4,23100,c
10614,5,4,45598,c
10615,5,4,45366,a
10616,5,3,46744,d
10617,5,4,46905,c
10618,5,3,21571,e
10619,5,3,42777,d
10620,5,3,45303,e
10621,5,4,38763,b
10622,5,4,38360,b
10623,5,4,39161,b
10624,5,4,28235,c
10625,5,3,15793,e
10626,5,3,9405,d
10627,5,4,49204,a
10628,5,4,38354,c
10629,5,4,20071,b
10630,5,3,47174,d
10631,5,4,32387,c
10632,5,4,28890,a
10633,5,3,38800,d
10634,5,4,47830,b
10635,5,4,34457,c
10636,5,3,38826,d
10637,5,4,48834,c
10638,5,4,3739,c
10639,5,4,21715,a
10640,5,4,46377,c
10641,5,4,1594,b
10642,5,4,34001,c
10643,5,3,50680,e
10644,5,4,47643,a
10645,5,3,25871,d
10646,5,3,46144,d
10647,5,3,25601,d
10648,5,3,40991,e
10649,5,3,51407,d
10650,5,4,16818,c
10651,5,3,14391,d
10652,5,3,40252,d
10653,5,3,32415,e
10654,5,4,46059,c
10655,5,3,22055,e
10656,5,4,33707,c
10657,5,4,26263,c
10658,5,3,41342,d
10659,5,3,35054,e
10660,5,3,25578,e
10661,5,4,36547,c
10662,5,4,45374,b
10663,5,4,36935,c
10664,5,4,15408,b
10665,5,4,47997,a
10666,5,3,8299,d
10667,5,4,39205,c
10668,5,4,29614,c
10669,5,4,3841,a
10670,5,4,11942,c
10671,5,4,454,b
10672,5,4,16854,a
10673,5,4,43161,a
10674,5,4,36684,b
10675,5,4,37437,a
10676,5,4,21381,b
10677,5,4,31795,c
10678,5,3,22455,e
10679,5,3,39832,d
10680,5,4,49797,b
10681,5,3,15348,d
10682,5,3,26038,d
10683,5,4,34098,a
10684,5,3,31797,d
10685,5,3,45970,e
10686,5,4,37085,b
10687,5,3,27472,d
10688,5,4,47053,a
10689,5,4,23944,b
10690,5,4,3231,c
10691,5,3,46716,d
10692,5,4,33655,b
10693,5,4,2846,b
10694,5,3,50703,d
10695,5,4,37956,b
10696,5,3,36724,d
10697,5,3,17714,e
10698,5,4,33035,b
10699,5,4,51097,b
10700,5,3,45236,d
10701,5,4,40849,a
10702,5,4,46024,a
10703,5,4,29310,a
10704,5,4,2395,c
10705,5,4,23329,b
10706,5,4,30848,c
10707,5,4,6876,b
10708,5,4,8870,c
10709,5,4,17960,c
10710,5,4,51291,c
10711,5,3,36202,d
10712,5,3,40558,e
10713,5,3,50996,d
10714,5,3,47068,e
10715,5,3,21336,d
10716,5,4,33293,c
10717,5,4,18244,a
10718,5,3,45570,e
10719,5,4,36598,b
10720,5,4,38616,c
10721,5,4,47338,c
10722,5,3,27430,e
10723,5,4,47145,a
10724,5,4,22026,b
10725,5,3,32535,d
10726,5,3,20864,d
10727,5,3,5234,e
10728,5,4,37127,a
10729,5,4,48772,b
10730,5,4,38488,c
10731,5,3,18141,d
10732,5,4,34112,b
10733,5,4,43198,a
10734,5,4,51057,a
10735,5,3,41534,e
10736,5,3,4874,d
10737,5,4,50917,a
10738,5,4,34238,b
10739,5,4,31466,b
10740,5,3,13318,e
10741,5,4,41908,c
10742,5,3,8830,d
10743,5,3,23962,d
10744,5,3,38092,d
10745,5,4,47267,b
10746,5,4,11572,c
10747,5,4,17342,c
10748,5,3,25233,d
10749,5,4,4477,b
10750,5,3,859,d
10751,5,4,23613,b
10752,5,3,34950,d
10753,5,4,48236,b
10754,5,3,19928,d
10755,5,4,37994,b
10756,5,3,45519,d
10757,5,3,35528,d
10758,5,4,49632,b
10759,5,4,42531,a
10760,5,3,34253,e
10761,5,3,48968,d
10762,5,4,15162,c
10763,5,4,28532,c
10764,5,4,17010,c
10765,5,4,2694,c
10766,5,4,32164,c
10767,5,4,24321,c
10768,5,4,3747,a
10769,5,4,2186,b
10770,5,4,18440,a
10771,5,4,24456,b
10772,5,4,37694,b
10773,5,3,36304,d
10774,5,4,22316,c
10775,5,4,20745,c
10776,5,4,42188,c
10777,5,3,20849,d
10778,5,4,25029,a
10779,5,4,45659,b
10780,5,4,31704,c
10781,5,3,45154,e
10782,5,4,17197,b
10783,5,4,49169,c
10784,5,3,4035,d
10785,5,4,2508,a
10786,5,4,21964,b
10787,5,4,38631,c
10788,5,3,25790,e
10789,5,4,51404,b
10790,5,3,41773,d
10791,5,4,3161,c
10792,5,3,45517,e
10793,5,4,32429,a
10794,5,4,25263,a
10795,5,4,28605,b
10796,5,3,19619,d
10797,5,4,2081,a
10798,5,4,26027,c
10799,5,3,30400,d
10800,5,4,17392,b
10801,5,4,38458,b
10802,5,4,34568,a
10803,5,4,37307,b
10804,5,4,33847,a
10805,5,3,12841,e
10806,5,3,36658,d
10807,5,4,51735,c
10808,5,4,49241,c
10809,5,4,18067,c
10810,5,4,22817,a
10811,5,4,44896,c
10812,5,3,46043,d
10813,5,3,34560,d
10814,5,3,7377,d
10815,5,3,34525,d
10816,5,4,39384,b
10817,5,3,4411,d
10818,5,4,49121,b
10819,5,4,319,c
10820,5,3,51020,d
10821,5,4,22583,c
10822,5,4,38388,c
10823,5,4,49289,b
10824,5,3,34795,d
10825,5,3,51626,e
10826,5,4,38456,c
10827,5,4,20977,b
10828,5,4,3137,b
10829,5,4,27426,b
10830,5,4,35222,b
10831,5,4,30723,a
10832,5,3,32524,d
10833,5,4,47436,b
10834,5,3,20698,d
10835,5,3,15921,d
10836,5,4,3761,a
10837,5,4,24093,b
10838,5,3,45772,e
10839,5,4,47903,c
10840,5,4,45360,b
10841,5,3,20311,d
10842,5,4,42004,c
10843,5,4,19593,b
10844,5,4,29349,c
10845,5,4,20947,a
10846,5,3,46143,d
10847,5,3,26088,d
10848,5,4,44592,c
10849,5,4,51374,b
10850,5,3,48224,d
10851,5,4,38255,b
10852,5,4,11762,b
10853,5,3,3494,e
10854,5,4,42232,a
10855,5,3,34991,d
10856,5,3,34900,e
10857,5,4,48116,a
10858,5,3,33882,d
10859,5,3,27384,d
10860,5,4,25220,c
10861,5,4,44984,b
10862,5,4,42061,a
10863,5,4,49124,c
10864,5,3,4580,d
10865,5,4,45646,b
10866,5,4,40842,c
10867,5,4,2045,a
10868,5,3,45330,d
10869,5,4,41232,c
10870,5,3,37184,d
10871,5,3,4398,d
10872,5,4,23030,b
10873,5,3,32104,d
10874,5,3,2887,d
10875,5,4,20281,c
10876,5,4,11339,b
10877,5,3,10084,d
10878,5,3,42270,e
10879,5,4,35211,c
10880,5,4,42433,c
10881,5,3,36162,d
10882,5,3,12907,d
10883,5,3,2299,d
10884,5,4,45108,b
10885,5,3,48875,d
10886,5,4,8613,c
10887,5,4,9236,b
10888,5,4,37638,c
10889,5,4,2698,b
10890,5,3,2011,d
10891,5,3,51610,d
10892,5,3,25938,e
10893,5,4,29230,c
10894,5,4,4535,c
10895,5,4,9724,c
10896,5,3,16470,d
10897,5,4,39991,c
10898,5,4,32636,b
10899,5,3,46868,d
10900,5,3,46057,d
10901,5,3,34775,d
10902,5,3,28767,d
10903,5,4,4405,b
10904,5,3,19743,d
10905,5,4,21306,c
10906,5,4,19158,b
10907,5,4,19188,c
10908,5,3,3958,d
10909,5,3,24411,d
10910,5,4,21303,b
10911,5,3,3058,d
10912,5,4,31695,a
10913,5,3,24105,d
10914,5,4,45512,c
10915,5,4,39457,b
10916,5,4,22466,b
10917,5,4,48185,a
10918,5,3,5460,d
10919,5,4,48290,a
10920,5,4,26022,a
10921,5,4,1548,a
10922,5,4,46897,b
10923,5,4,33241,c
10924,5,3,20700,d
10925,5,3,49028,d
10926,5,3,47162,e
10927,5,3,21115,e
10928,5,4,45391,a
10929,5,3,20436,d
10930,5,3,5117,d
10931,5,4,28925,a
10932,5,3,25413,d
10933,5,3,31973,e
10934,5,4,27127,b
10935,5,4,24426,c
10936,5,4,44988,b
10937,5,3,50569,d
10938,5,4,18643,c
10939,5,4,30380,a
10940,5,4,16348,c
10941,5,4,49152,c
10942,5,3,47157,d
10943,5,3,19490,e
10944,5,4,49830,c
10945,5,3,20699,d
10946,5,4,52123,c
10947,5,3,47748,d
10948,5,4,46009,a
10949,5,4,26289,a
10950,5,4,40069,a
10951,5,3,49397,e
10952,5,3,4011,d
10953,5,4,34398,a
10954,5,4,40438,a
10955,5,3,15188,d
10956,5,3,52232,d
10957,5,3,41466,d
10958,5,4,22849,c
10959,5,4,3738,c
10960,5,4,12207,b
10961,5,3,29099,d
10962,5,3,25697,d
10963,5,4,24263,c
10964,5,4,43621,a
10965,5,4,47310,c
10966,5,4,32645,b
10967,5,3,29252,d
10968,5,3,46044,e
10969,5,4,39458,a
10970,5,4,20297,c
10971,5,3,17120,d
10972,5,4,46008,a
10973,5,3,28734,e
10974,5,4,30168,b
10975,5,3,26331,d
10976,5,4,9478,c
10977,5,3,42207,d
10978,5,3,30264,d
10979,5,4,49892,c
10980,5,4,28312,a
10981,5,3,39023,d
10982,5,3,15037,d
10983,5,3,25854,d
10984,5,4,45118,b
10985,5,4,4846,c
10986,5,4,18251,b
10987,5,3,47572,d
10988,5,4,39995,b
10989,5,3,16696,d
10990,5,4,21371,c
10991,5,4,2552,b
10992,5,4,51006,b
10993,5,4,26659,b
10994,5,3,36944,d
10995,5,3,30629,d
10996,5,4,28453,c
10997,5,4,37205,a
10998,5,4,23831,b
10999,5,4,9424,c
11000,5,3,45535,d
11001,5,4,5028,a
11002,5,4,47272,a
11003,5,3,45645,d
11004,5,4,47140,c
11005,5,3,38813,d
11006,5,4,45576,b
11007,5,4,30238,b
11008,5,3,31186,d
11009,5,4,14875,a
11010,5,3,28611,e
11011,5,4,45467,c
11012,5,4,39444,c
11013,5,3,30920,e
11014,5,3,5655,d
11015,5,4,50224,a
11016,5,4,29829,a
11017,5,4,44358,c
11018,5,4,48862,c
11019,5,4,32287,a
11020,5,4,38539,c
11021,5,4,4408,b
11022,5,3,38947,d
11023,5,4,3697,b
11024,5,3,20736,e
11025,5,4,25219,b
11026,5,3,33926,d
11027,5,4,33497,b
11028,5,4,15786,c
11029,5,4,16432,c
11030,5,4,31912,b
11031,5,4,44066,b
11032,5,4,17245,c
11033,5,4,9952,b
11034,5,4,51331,a
11035,5,3,4767,d
11036,5,4,14949,a
11037,5,4,39651,a
11038,5,3,28742,e
11039,5,3,18171,e
11040,5,4,13374,c
11041,5,3,46478,e
11042,5,3,12701,e
11043,5,4,46196,a
11044,5,4,4543,b
11045,5,3,49678,d
11046,5,4,33975,b
11047,5,3,47077,d
11048,5,4,49745,a
